Id,f,f2,f3,n_words,n_sentences,sentenc_ave_size
5528,1,1,1,66,4,16.500000
5529,2,1,1,34,2,17.000000
5530,0,0,0,34,4,8.500000
5531,1,0,1,55,5,11.000000
5532,1,0,0,22,2,11.000000
5533,1,1,0,27,3,9.000000
5534,1,1,1,55,2,27.500000
5535,2,2,2,61,4,15.250000
5536,1,1,1,47,2,23.500000
5537,0,1,1,47,4,11.750000
5538,0,0,0,41,2,20.500000
5539,0,1,1,42,3,14.000000
5540,2,1,2,66,7,9.428571
5541,1,1,1,70,4,17.500000
5542,1,1,1,56,5,11.200000
5543,1,0,0,45,3,15.000000
5544,1,1,1,40,3,13.333333
5545,1,1,1,54,5,10.800000
5546,0,0,0,46,4,11.500000
5547,0,0,0,30,3,10.000000
5548,0,0,0,49,4,12.250000
5549,1,1,1,67,5,13.400000
5550,0,1,1,45,2,22.500000
5551,2,2,2,74,3,24.666667
5552,1,2,2,73,6,12.166667
5553,0,1,1,54,4,13.500000
5554,1,2,0,72,6,12.000000
5555,2,1,1,52,5,10.400000
5556,0,0,0,21,2,10.500000
5557,0,1,0,55,3,18.333333
5558,2,1,1,60,2,30.000000
5559,2,1,1,38,3,12.666667
5560,2,1,1,74,6,12.333333
5561,2,1,2,39,4,9.750000
5562,0,1,1,41,3,13.666667
5563,0,1,0,31,3,10.333333
5564,1,1,2,72,4,18.000000
5565,1,2,2,99,7,14.142857
5566,2,1,1,51,3,17.000000
5567,2,2,2,53,4,13.250000
5568,2,1,1,52,6,8.666667
5569,0,2,1,53,5,10.600000
5571,0,0,0,25,3,8.333333
5572,2,1,1,52,4,13.000000
5573,0,0,0,38,3,12.666667
5574,2,2,1,87,6,14.500000
5575,2,1,1,29,3,9.666667
5576,0,1,1,47,3,15.666667
5577,2,1,1,58,6,9.666667
5578,0,0,1,25,2,12.500000
5579,2,2,2,76,5,15.200000
5580,0,0,0,34,2,17.000000
5581,1,1,1,31,3,10.333333
5582,0,1,1,52,4,13.000000
5583,1,2,2,66,6,11.000000
5585,1,1,0,55,5,11.000000
5586,1,1,1,37,4,9.250000
5587,2,2,1,49,4,12.250000
5588,0,1,1,68,6,11.333333
5589,0,0,0,35,4,8.750000
5590,1,1,1,58,4,14.500000
5591,1,1,1,55,4,13.750000
5592,2,1,1,62,5,12.400000
5593,0,0,1,53,4,13.250000
5594,0,0,0,49,3,16.333333
5595,1,2,1,44,4,11.000000
5596,2,1,2,53,3,17.666667
5597,2,1,2,55,4,13.750000
5598,1,1,1,50,4,12.500000
5599,1,1,2,63,3,21.000000
5600,1,1,1,60,6,10.000000
5601,1,2,1,59,4,14.750000
5602,0,0,0,29,3,9.666667
5603,2,1,2,37,3,12.333333
5604,1,1,1,49,3,16.333333
5605,1,1,1,29,3,9.666667
5606,2,2,2,60,4,15.000000
5607,1,0,1,51,1,51.000000
5608,2,0,1,49,4,12.250000
5609,1,1,1,46,4,11.500000
5610,1,1,2,75,5,15.000000
5611,0,0,0,34,3,11.333333
5612,1,1,1,62,5,12.400000
5613,2,2,2,62,4,15.500000
5614,1,1,1,40,3,13.333333
5616,1,1,1,48,5,9.600000
5617,0,0,0,43,3,14.333333
5618,2,2,1,66,5,13.200000
5619,0,1,1,57,4,14.250000
5620,0,1,0,37,3,12.333333
5621,0,0,1,50,5,10.000000
5622,1,1,1,43,3,14.333333
5623,0,2,1,69,4,17.250000
5624,0,1,1,47,3,15.666667
5625,1,1,1,54,4,13.500000
5626,1,1,1,59,4,14.750000
5627,2,2,2,73,6,12.166667
5628,2,1,1,31,3,10.333333
5629,1,1,2,57,4,14.250000
5630,2,2,1,44,5,8.800000
5631,2,1,1,68,5,13.600000
5632,0,1,1,57,5,11.400000
5633,1,2,2,66,7,9.428571
5634,2,1,1,44,4,11.000000
5635,2,1,1,71,5,14.200000
5636,1,0,1,49,4,12.250000
5637,1,1,1,46,3,15.333333
5638,2,2,1,59,4,14.750000
5639,2,2,2,75,5,15.000000
5640,1,1,1,48,4,12.000000
5641,2,1,1,43,4,10.750000
5642,2,0,0,35,2,17.500000
5643,1,2,1,76,7,10.857143
5644,0,0,0,70,4,17.500000
5645,2,2,2,55,4,13.750000
5646,0,0,0,30,3,10.000000
5647,1,0,0,43,3,14.333333
5648,0,1,1,50,3,16.666667
5649,0,0,0,32,3,10.666667
5650,0,1,1,47,4,11.750000
5651,0,0,0,28,2,14.000000
5652,2,1,1,36,3,12.000000
5653,0,1,0,31,3,10.333333
5654,1,1,1,67,7,9.571429
5656,2,2,2,65,3,21.666667
5657,0,0,0,31,4,7.750000
5658,0,0,0,25,2,12.500000
5659,1,2,1,44,5,8.800000
5660,2,2,2,94,8,11.750000
5661,2,2,2,71,6,11.833333
5662,0,0,1,31,2,15.500000
5663,1,1,0,21,3,7.000000
5664,1,2,2,73,7,10.428571
5665,0,0,0,37,3,12.333333
5666,1,0,1,54,5,10.800000
5667,1,1,1,28,3,9.333333
5668,2,1,2,59,3,19.666667
5669,0,0,0,40,3,13.333333
5670,2,2,2,71,4,17.750000
5671,2,1,1,58,3,19.333333
5672,1,1,1,40,2,20.000000
5673,2,1,2,62,4,15.500000
5674,2,2,2,45,3,15.000000
5675,1,0,0,52,4,13.000000
5676,0,1,1,71,5,14.200000
5677,1,1,1,45,4,11.250000
5678,0,0,1,39,4,9.750000
5679,0,0,0,33,2,16.500000
5680,2,1,1,41,3,13.666667
5681,1,0,0,48,3,16.000000
5682,0,0,0,31,4,7.750000
5683,0,0,0,28,3,9.333333
5684,2,2,1,50,4,12.500000
5685,0,0,0,55,2,27.500000
5686,2,2,2,67,7,9.571429
5687,1,1,1,24,4,6.000000
5688,1,2,2,70,5,14.000000
5689,2,1,1,71,6,11.833333
5690,2,1,1,59,6,9.833333
5691,2,2,1,79,5,15.800000
5692,2,1,1,36,4,9.000000
5693,0,0,1,62,3,20.666667
5694,2,2,1,54,5,10.800000
5695,1,0,1,50,4,12.500000
5696,1,1,1,59,6,9.833333
5697,2,1,1,57,4,14.250000
5698,0,1,1,43,3,14.333333
5699,2,1,1,71,4,17.750000
5700,2,2,2,52,3,17.333333
5701,1,1,1,49,4,12.250000
5702,1,1,1,50,4,12.500000
5703,1,0,0,39,3,13.000000
5704,1,1,1,56,4,14.000000
5705,0,1,1,56,6,9.333333
5706,0,1,1,54,4,13.500000
5707,2,1,1,68,5,13.600000
5708,1,2,1,70,3,23.333333
5709,0,1,1,53,3,17.666667
5710,1,1,1,40,5,8.000000
5711,0,1,1,38,3,12.666667
5712,0,0,0,55,4,13.750000
5713,1,2,2,62,5,12.400000
5714,1,0,0,50,5,10.000000
5715,1,1,1,49,5,9.800000
5716,0,1,1,40,4,10.000000
5717,0,0,0,44,4,11.000000
5718,1,1,1,41,3,13.666667
5719,2,2,2,60,5,12.000000
5720,1,0,0,45,3,15.000000
5721,1,1,1,56,3,18.666667
5722,1,1,1,27,2,13.500000
5723,0,0,0,34,2,17.000000
5724,0,1,1,52,4,13.000000
5725,2,2,2,56,7,8.000000
5726,1,2,1,69,5,13.800000
5728,1,1,1,44,3,14.666667
5729,0,0,0,37,4,9.250000
5730,2,2,2,79,5,15.800000
5731,2,2,2,67,5,13.400000
5732,2,2,1,57,4,14.250000
5733,0,0,0,34,2,17.000000
5734,0,0,0,34,2,17.000000
5735,2,1,1,55,4,13.750000
5736,0,0,0,93,3,31.000000
5737,0,0,0,28,3,9.333333
5738,0,0,0,56,4,14.000000
5739,1,1,1,56,8,7.000000
5741,2,2,1,76,5,15.200000
5742,2,1,1,61,4,15.250000
5743,0,0,0,46,3,15.333333
5744,1,2,1,57,4,14.250000
5745,0,1,1,89,5,17.800000
5746,0,1,1,49,4,12.250000
5747,1,1,1,42,3,14.000000
5748,0,0,0,49,4,12.250000
5749,0,1,1,49,4,12.250000
5750,0,0,0,35,3,11.666667
5751,0,1,1,23,2,11.500000
5752,1,2,1,67,8,8.375000
5753,1,1,1,71,7,10.142857
5754,0,0,0,36,3,12.000000
5755,2,1,1,57,6,9.500000
5756,2,2,2,53,2,26.500000
5757,0,1,1,43,4,10.750000
5758,0,1,0,57,4,14.250000
5759,0,1,1,34,3,11.333333
5760,0,1,1,93,5,18.600000
5761,0,0,0,42,4,10.500000
5762,2,2,2,61,6,10.166667
5763,1,1,1,52,4,13.000000
5764,2,1,1,43,5,8.600000
5765,1,1,2,51,4,12.750000
5766,1,1,1,42,3,14.000000
5767,1,1,1,52,3,17.333333
5768,1,1,1,45,4,11.250000
5769,0,1,1,42,3,14.000000
5770,0,0,0,56,2,28.000000
5771,2,2,2,62,6,10.333333
5772,0,0,0,19,2,9.500000
5773,1,1,1,56,3,18.666667
5774,2,2,2,60,3,20.000000
5775,0,1,1,45,4,11.250000
5776,0,1,0,34,4,8.500000
5777,0,0,0,37,3,12.333333
5778,2,1,1,54,4,13.500000
5779,1,1,1,66,7,9.428571
5780,1,0,1,50,4,12.500000
5781,2,1,1,67,4,16.750000
5782,1,2,2,72,5,14.400000
5784,2,2,2,50,4,12.500000
5785,2,2,1,59,4,14.750000
5786,2,2,2,80,5,16.000000
5787,1,1,1,20,2,10.000000
5788,1,1,1,63,3,21.000000
5789,1,1,1,57,3,19.000000
5790,1,1,1,58,5,11.600000
5791,0,1,1,46,4,11.500000
5792,2,2,2,77,5,15.400000
5794,1,1,1,42,3,14.000000
5795,1,0,0,29,2,14.500000
5796,0,0,0,37,3,12.333333
5797,2,1,1,59,7,8.428571
5798,0,0,0,54,5,10.800000
5799,1,2,1,48,3,16.000000
5801,0,0,0,33,2,16.500000
5802,0,0,1,33,4,8.250000
5803,1,1,1,38,3,12.666667
5804,2,0,0,40,2,20.000000
5805,1,0,0,45,3,15.000000
5806,0,0,1,65,5,13.000000
5807,2,2,2,49,4,12.250000
5808,2,2,2,57,5,11.400000
5809,2,2,2,77,8,9.625000
5810,0,1,1,55,2,27.500000
5811,1,1,1,30,3,10.000000
5812,2,1,1,46,5,9.200000
5813,0,0,0,38,4,9.500000
5814,0,0,0,60,4,15.000000
5815,0,0,0,14,2,7.000000
5816,1,1,1,66,5,13.200000
5817,0,0,0,41,2,20.500000
5818,0,1,1,58,5,11.600000
5819,1,1,1,54,4,13.500000
5820,1,1,1,74,6,12.333333
5821,1,0,1,40,4,10.000000
5822,1,2,1,48,4,12.000000
5823,0,1,1,52,4,13.000000
5824,0,0,0,11,2,5.500000
5825,2,2,1,37,4,9.250000
5826,2,2,2,48,2,24.000000
5828,0,1,1,66,5,13.200000
5829,1,2,2,66,5,13.200000
5830,1,2,2,59,6,9.833333
5831,2,2,2,53,4,13.250000
5832,2,2,1,54,3,18.000000
5833,2,1,1,38,4,9.500000
5834,2,1,1,41,3,13.666667
5835,1,2,2,79,6,13.166667
5836,2,1,1,47,4,11.750000
5837,1,1,1,67,4,16.750000
5838,1,1,1,44,2,22.000000
5839,2,2,2,56,5,11.200000
5840,1,1,1,42,4,10.500000
5841,2,1,1,52,4,13.000000
5842,2,1,1,51,5,10.200000
5843,1,1,1,54,4,13.500000
5844,1,2,2,64,6,10.666667
5845,2,1,1,45,3,15.000000
5846,1,1,0,40,3,13.333333
5847,1,1,1,46,4,11.500000
5848,1,1,1,74,5,14.800000
5849,2,2,1,69,5,13.800000
5850,0,1,1,48,3,16.000000
5851,1,1,1,49,5,9.800000
5854,2,2,1,63,6,10.500000
5855,0,2,1,57,4,14.250000
5856,0,1,1,37,3,12.333333
5860,2,2,2,54,4,13.500000
5861,2,2,2,57,4,14.250000
5862,1,2,2,45,2,22.500000
5863,0,1,0,60,4,15.000000
5865,1,1,1,62,6,10.333333
5866,2,1,1,34,3,11.333333
5867,0,1,1,51,3,17.000000
5868,2,1,1,37,3,12.333333
5869,2,1,1,53,5,10.600000
5870,1,2,2,63,5,12.600000
5871,2,1,1,33,3,11.000000
5872,2,1,1,54,5,10.800000
5873,2,1,2,60,6,10.000000
5874,0,1,1,55,3,18.333333
5875,2,0,0,72,6,12.000000
5876,2,2,2,52,3,17.333333
5877,2,2,2,61,4,15.250000
5879,1,0,0,39,3,13.000000
5880,2,2,2,72,6,12.000000
5881,1,1,1,33,3,11.000000
5882,1,1,1,50,5,10.000000
5883,2,2,1,49,4,12.250000
5884,0,1,1,52,4,13.000000
5885,2,2,2,60,3,20.000000
5886,1,1,1,30,3,10.000000
5887,2,1,1,24,2,12.000000
5888,1,1,1,58,5,11.600000
5889,0,2,1,63,7,9.000000
5890,2,2,2,47,4,11.750000
5891,0,1,1,74,5,14.800000
5892,1,1,1,54,4,13.500000
5893,1,1,1,81,5,16.200000
5894,1,1,1,34,3,11.333333
5895,1,1,1,52,3,17.333333
5896,1,2,2,93,8,11.625000
5897,0,1,0,45,3,15.000000
5898,1,2,2,70,5,14.000000
5899,2,2,2,79,4,19.750000
5900,0,0,1,43,3,14.333333
5901,0,1,1,36,2,18.000000
5902,1,1,1,68,5,13.600000
5903,1,1,1,64,6,10.666667
5904,2,2,1,65,4,16.250000
5905,2,2,2,69,5,13.800000
5906,2,1,1,27,3,9.000000
5907,2,1,1,40,3,13.333333
5908,2,1,1,40,4,10.000000
5909,1,1,1,54,3,18.000000
5910,1,1,1,72,7,10.285714
5911,1,1,1,57,4,14.250000
5912,2,1,1,39,3,13.000000
5913,0,1,1,54,5,10.800000
5914,2,1,1,44,6,7.333333
5915,0,1,1,28,3,9.333333
5916,2,1,1,46,2,23.000000
5917,1,1,1,51,3,17.000000
5918,1,1,1,36,4,9.000000
5919,0,1,1,61,4,15.250000
5920,2,1,1,28,2,14.000000
5921,2,2,2,59,4,14.750000
5922,1,0,0,42,4,10.500000
5923,0,0,0,43,3,14.333333
5924,2,1,1,58,4,14.500000
5925,0,0,1,51,3,17.000000
5926,0,1,1,55,4,13.750000
5927,2,2,1,62,4,15.500000
5928,1,0,0,42,4,10.500000
5929,0,0,0,66,4,16.500000
5930,1,1,0,42,4,10.500000
5931,1,1,1,51,4,12.750000
5932,2,2,2,58,4,14.500000
5933,0,0,0,22,2,11.000000
5934,0,0,0,35,2,17.500000
5935,1,2,1,57,6,9.500000
5936,1,1,1,53,4,13.250000
5937,1,1,1,52,4,13.000000
5938,0,0,1,59,8,7.375000
5939,1,1,1,47,4,11.750000
5940,2,1,1,49,3,16.333333
5941,2,1,1,62,5,12.400000
5942,1,1,1,53,4,13.250000
5943,0,0,0,52,4,13.000000
5944,1,1,1,55,5,11.000000
5945,1,1,1,38,4,9.500000
5946,0,0,0,28,2,14.000000
5947,1,2,1,40,3,13.333333
5948,2,2,2,75,6,12.500000
5949,0,0,0,52,4,13.000000
5950,2,2,2,77,5,15.400000
5951,0,0,0,32,3,10.666667
5952,0,1,1,64,4,16.000000
5953,0,0,0,28,3,9.333333
5954,1,0,0,60,5,12.000000
5955,2,1,1,48,4,12.000000
5956,2,1,1,72,5,14.400000
5957,1,1,0,31,3,10.333333
5958,0,1,1,52,5,10.400000
5959,1,1,1,60,4,15.000000
5961,2,2,2,64,3,21.333333
5962,2,2,2,65,5,13.000000
5963,0,1,1,34,3,11.333333
5964,0,0,0,17,2,8.500000
5965,1,1,1,39,3,13.000000
5966,2,1,1,36,1,36.000000
5967,0,0,0,31,2,15.500000
5968,2,2,2,58,3,19.333333
5969,1,1,1,43,4,10.750000
5970,2,1,1,54,4,13.500000
5972,1,1,1,39,4,9.750000
5973,1,1,1,41,3,13.666667
5974,2,2,1,80,4,20.000000
5975,2,1,1,94,7,13.428571
5976,1,1,1,50,3,16.666667
5977,0,1,1,48,5,9.600000
5978,0,0,0,28,2,14.000000
5979,0,0,0,31,3,10.333333
5980,0,1,1,39,4,9.750000
5981,1,2,1,47,3,15.666667
5982,0,0,0,20,3,6.666667
5983,1,0,0,29,3,9.666667
5985,2,1,1,36,3,12.000000
5986,1,1,2,50,5,10.000000
5987,0,0,0,47,3,15.666667
5988,1,1,1,54,4,13.500000
5989,0,0,0,40,3,13.333333
5990,0,2,1,54,4,13.500000
5991,1,1,1,36,3,12.000000
5992,0,0,0,58,3,19.333333
5993,1,1,1,65,5,13.000000
5994,1,0,0,53,4,13.250000
5995,0,0,0,33,3,11.000000
5996,0,1,1,38,3,12.666667
5997,2,2,2,52,4,13.000000
5998,0,1,1,33,5,6.600000
5999,2,1,2,42,3,14.000000
6001,2,1,1,67,5,13.400000
6002,2,2,2,86,5,17.200000
6003,1,1,1,51,3,17.000000
6004,1,1,1,52,7,7.428571
6005,0,1,1,55,4,13.750000
6007,1,1,1,31,3,10.333333
6008,2,1,1,47,4,11.750000
6009,0,2,1,60,4,15.000000
6010,1,1,1,44,4,11.000000
6011,2,1,1,55,5,11.000000
6012,2,1,1,58,5,11.600000
6013,0,1,1,52,5,10.400000
6014,1,2,2,80,5,16.000000
6015,0,1,1,27,2,13.500000
6016,0,1,1,50,5,10.000000
6017,1,1,1,45,2,22.500000
6018,1,1,1,56,5,11.200000
6019,0,0,0,80,6,13.333333
6020,1,1,1,53,5,10.600000
6021,0,1,1,34,2,17.000000
6022,0,2,2,69,6,11.500000
6023,1,1,1,34,3,11.333333
6025,0,0,0,30,3,10.000000
6026,2,1,1,72,5,14.400000
6027,0,1,1,44,4,11.000000
6028,2,2,2,82,5,16.400000
6029,0,1,1,46,3,15.333333
6030,0,0,0,39,3,13.000000
6031,0,1,1,43,3,14.333333
6032,0,0,0,63,3,21.000000
6033,1,1,1,50,5,10.000000
6034,0,0,1,42,3,14.000000
6035,0,0,0,48,3,16.000000
6036,1,1,1,64,6,10.666667
6037,0,0,0,43,3,14.333333
6038,2,1,1,44,2,22.000000
6039,1,1,0,61,3,20.333333
6040,1,0,1,55,4,13.750000
6041,0,0,1,57,4,14.250000
6042,1,1,2,57,4,14.250000
6043,2,1,1,51,5,10.200000
6044,1,1,1,35,3,11.666667
6045,1,2,2,70,6,11.666667
6046,0,0,0,29,2,14.500000
6047,0,0,0,46,3,15.333333
6048,0,1,0,23,2,11.500000
6050,0,1,1,50,4,12.500000
6051,0,1,0,45,3,15.000000
6052,2,2,2,63,5,12.600000
6053,1,1,1,28,2,14.000000
6054,0,1,1,36,2,18.000000
6055,0,1,1,8,1,8.000000
6056,1,1,0,17,3,5.666667
6057,2,0,0,46,4,11.500000
6058,2,0,0,72,5,14.400000
6059,0,0,0,31,4,7.750000
6060,2,2,2,79,5,15.800000
6061,0,1,1,56,5,11.200000
6063,0,1,0,37,3,12.333333
6064,1,1,1,40,3,13.333333
6065,2,1,1,48,5,9.600000
6066,1,1,1,49,4,12.250000
6067,1,1,1,53,2,26.500000
6068,0,1,1,47,3,15.666667
6069,1,1,1,63,4,15.750000
6071,0,0,0,35,3,11.666667
6072,1,1,1,51,4,12.750000
6073,0,1,1,57,3,19.000000
6074,0,0,0,53,4,13.250000
6075,0,0,0,22,2,11.000000
6076,1,1,1,50,5,10.000000
6077,2,2,2,60,4,15.000000
6078,0,0,0,28,3,9.333333
6079,1,1,1,69,5,13.800000
6080,1,1,1,53,5,10.600000
6081,2,1,1,24,3,8.000000
6082,2,1,1,58,3,19.333333
6083,1,0,0,25,2,12.500000
6084,0,1,1,41,3,13.666667
6085,2,2,2,64,4,16.000000
6086,2,2,2,74,6,12.333333
6087,1,2,1,66,5,13.200000
6088,0,1,1,51,5,10.200000
6089,0,1,1,51,1,51.000000
6090,0,0,0,53,5,10.600000
6091,2,2,1,86,4,21.500000
6092,2,1,2,38,3,12.666667
6094,2,1,1,80,5,16.000000
6095,1,0,0,54,6,9.000000
6096,2,2,2,50,3,16.666667
6097,2,1,1,39,3,13.000000
6098,0,0,0,29,2,14.500000
6099,0,1,1,45,4,11.250000
6100,0,0,0,37,3,12.333333
6101,1,1,1,33,2,16.500000
6102,2,0,1,64,4,16.000000
6103,0,1,1,38,4,9.500000
6104,1,1,1,64,4,16.000000
6105,0,0,0,33,3,11.000000
6106,0,1,0,43,3,14.333333
6107,0,1,1,40,3,13.333333
6108,1,1,1,19,2,9.500000
6109,1,1,1,28,3,9.333333
6110,0,0,0,28,2,14.000000
6111,0,1,1,48,3,16.000000
6112,0,1,1,41,4,10.250000
6113,0,1,1,57,5,11.400000
6114,2,2,2,74,5,14.800000
6115,2,1,1,46,4,11.500000
6116,1,2,2,57,3,19.000000
6117,0,2,2,53,5,10.600000
6118,1,2,2,73,4,18.250000
6119,1,1,1,36,2,18.000000
6120,0,0,0,45,4,11.250000
6121,1,2,1,71,5,14.200000
6122,1,0,0,27,3,9.000000
6123,2,1,1,40,4,10.000000
6124,1,1,1,42,5,8.400000
6125,1,2,2,67,6,11.166667
6126,1,2,2,57,5,11.400000
6127,2,1,1,46,3,15.333333
6128,0,1,1,57,6,9.500000
6129,2,1,2,63,4,15.750000
6130,2,2,2,67,3,22.333333
6131,2,2,2,64,4,16.000000
6132,1,2,2,102,10,10.200000
6133,1,2,2,54,3,18.000000
6134,2,2,2,66,5,13.200000
6135,1,1,1,50,4,12.500000
6136,0,0,0,59,4,14.750000
6137,2,1,1,37,4,9.250000
6138,1,1,1,26,2,13.000000
6139,0,0,0,24,4,6.000000
6140,0,1,0,43,4,10.750000
6141,1,0,0,34,2,17.000000
6143,0,1,1,59,5,11.800000
6144,2,2,2,81,6,13.500000
6145,0,0,0,24,3,8.000000
6146,2,2,1,57,6,9.500000
6147,1,2,1,47,4,11.750000
6148,2,1,2,51,3,17.000000
6149,1,1,1,29,3,9.666667
6150,0,0,0,48,2,24.000000
6151,2,1,2,58,4,14.500000
6152,1,2,1,56,4,14.000000
6154,2,1,2,55,3,18.333333
6155,1,1,1,57,5,11.400000
6156,2,1,1,57,4,14.250000
6157,0,0,0,55,4,13.750000
6159,0,0,0,20,2,10.000000
6160,2,1,1,45,3,15.000000
