Id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20
17979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17982,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
17983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17984,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
17985,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,3
17986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
17987,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
17988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
17993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17997,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
17998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,3
18001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18002,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18006,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
18009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
18014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
18015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18022,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
18023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
18028,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18030,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18031,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
18037,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18040,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18044,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18045,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18048,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18049,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18051,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18056,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18057,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18058,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
18065,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18066,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
18067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18068,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18071,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
18073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18076,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18080,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
18081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18083,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18086,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18089,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
18090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18092,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18093,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
18094,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
18095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18110,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3
18111,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
18112,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,3
18113,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18121,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
18122,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,3
18123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18127,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18131,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
18132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
18134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18137,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
18138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
18142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
18144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
18151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18152,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18156,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18159,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
18162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18165,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
18166,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18169,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
18170,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18173,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18177,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18182,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18183,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
18184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18190,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18193,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18194,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3
18195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18200,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3
18201,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
18202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18203,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18209,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18213,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
18214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18217,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
18218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18226,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
18227,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18228,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,4
18229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18230,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18233,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
18234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
18235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
