Id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20
18237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18239,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18245,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
18246,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
18247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18250,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18251,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
18252,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
18253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18256,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18259,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,4
18260,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18264,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3
18265,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18267,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18269,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18271,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
18272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18273,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,4
18274,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18277,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18279,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
18280,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18281,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
18282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18291,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18292,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3
18293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18297,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18298,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
18299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18306,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3
18307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
18308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18310,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18311,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18314,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
18316,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18322,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18325,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
18326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18327,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18328,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
18329,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18330,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18331,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18332,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18336,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2
18337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18338,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18339,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
18340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18342,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
18343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18348,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18351,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
18352,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
18353,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18355,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3
18356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18357,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18363,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
18364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18365,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,3
18366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18367,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,4
18368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18370,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18371,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18373,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
18376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18377,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18379,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
18390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18397,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3
18398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
18399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18402,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
18403,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,3
18404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18405,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18408,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
18409,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
18410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
18412,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18413,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18417,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
18418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18420,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18422,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
18424,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
18425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18426,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18428,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
18429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18435,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
18436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18437,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18439,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18440,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18446,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18447,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
18448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18451,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18452,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18460,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
18461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18464,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18465,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
18466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18467,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18470,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18471,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
18472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18474,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18480,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18483,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
18484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
18487,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18488,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
18489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18493,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18494,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3
