Id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20
18495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
18496,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
18497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18503,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18509,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18520,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18522,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,3
18523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18528,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18529,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18530,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18534,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18535,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18540,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18543,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18544,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18546,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
18547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
18549,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18558,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18562,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18563,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18564,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
18565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18569,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18570,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18571,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
18572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18574,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18581,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2
18582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18583,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
18584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18587,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18589,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18591,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18594,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
18600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18601,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18602,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18606,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,3
18607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18609,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18610,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18613,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
18618,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18621,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
18622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18624,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18625,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3
18626,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18631,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18634,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18635,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3
18636,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18638,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18641,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18644,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18645,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18649,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18654,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18655,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18658,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18661,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18666,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
18667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18669,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18670,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
18671,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
18672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2
18673,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
18674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18675,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
18676,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,3
18677,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18679,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18688,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18691,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18692,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18694,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18697,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18702,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
18703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
18704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18705,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
18706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18710,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
18711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18715,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18717,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18719,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18720,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18723,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3
18724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18727,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18729,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
18730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18732,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18735,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3
18736,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
18737,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,3
18738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18741,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18744,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
18745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18749,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,4
18750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18751,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
